ID_LAT_LON_YEAR_WEEK,emission
ID_-0.547_29.653_2022_38,0.8581454794999999
ID_-0.547_29.653_2022_39,0.8627709865
ID_-0.547_29.653_2022_40,0.8469905331999998
ID_-0.547_29.653_2022_41,0.8303442690000005
ID_-0.547_29.653_2022_42,0.8182988371000004
ID_-0.547_29.653_2022_43,0.8188615886000006
ID_-0.547_29.653_2022_44,0.8175628934000003
ID_-0.547_29.653_2022_45,0.8125185845000003
ID_-0.547_29.653_2022_46,0.8187444130000003
ID_-0.547_29.653_2022_47,0.8112834079000006
ID_-0.547_29.653_2022_48,0.8000603314999999
ID_-0.569_30.031_2022_00,102.55144371
ID_-0.569_30.031_2022_01,106.51488810000001
ID_-0.569_30.031_2022_02,107.43790459999998
ID_-0.569_30.031_2022_03,108.96739925000007
ID_-0.569_30.031_2022_04,109.49249551000004
ID_-0.569_30.031_2022_05,110.84558105999997
ID_-0.569_30.031_2022_06,110.19574990000005
ID_-0.569_30.031_2022_07,111.03584006000001
ID_-0.569_30.031_2022_08,110.39732994000003
ID_-0.569_30.031_2022_09,110.38983753
ID_-0.569_30.031_2022_10,110.60304987999999
ID_-0.569_30.031_2022_11,110.30047422000001
ID_-0.569_30.031_2022_12,109.93617614000001
ID_-0.569_30.031_2022_13,110.42735940000006
ID_-0.569_30.031_2022_14,108.39553404000004
ID_-0.569_30.031_2022_15,112.91975326000008
ID_-0.569_30.031_2022_16,110.00394292000003
ID_-0.569_30.031_2022_17,108.37359415000003
ID_-0.569_30.031_2022_18,109.05204054999994
ID_-0.569_30.031_2022_19,110.00479374000001
ID_-0.569_30.031_2022_20,110.75129733000004
ID_-0.569_30.031_2022_21,107.80376836000006
ID_-0.569_30.031_2022_22,112.73168599000006
ID_-0.569_30.031_2022_23,115.67491776000004
ID_-0.569_30.031_2022_24,119.89527856000002
ID_-0.569_30.031_2022_25,118.48413251999999
ID_-0.569_30.031_2022_26,120.06917401000003
ID_-0.569_30.031_2022_27,117.92176792000008
ID_-0.569_30.031_2022_28,113.90494489999998
ID_-0.569_30.031_2022_29,113.00681908999994
ID_-0.569_30.031_2022_30,112.30762716999993
ID_-0.569_30.031_2022_31,114.23684405
ID_-0.569_30.031_2022_32,115.74233841000003
ID_-0.569_30.031_2022_33,118.12576115
ID_-0.569_30.031_2022_34,122.16883442000008
ID_-0.569_30.031_2022_35,122.83122687000005
ID_-0.569_30.031_2022_36,125.66618091999999
ID_-0.569_30.031_2022_37,126.94436513
ID_-0.569_30.031_2022_38,127.29357949000008
ID_-0.569_30.031_2022_39,126.78366182999997
ID_-0.569_30.031_2022_40,127.39784806000003
ID_-0.569_30.031_2022_41,125.32122804
ID_-0.569_30.031_2022_42,126.93046684000001
ID_-0.569_30.031_2022_43,126.52457239000005
ID_-0.569_30.031_2022_44,123.64537241000001
ID_-0.569_30.031_2022_45,122.97793055000001
ID_-0.569_30.031_2022_46,121.32056446000003
ID_-0.569_30.031_2022_47,119.89731899000003
ID_-0.569_30.031_2022_48,119.45856636999997
ID_-0.615_30.885_2022_00,74.81797156000006
ID_-0.615_30.885_2022_01,85.99069073999998
ID_-0.615_30.885_2022_02,87.61548831
ID_-0.615_30.885_2022_03,78.71832560000001
ID_-0.615_30.885_2022_04,82.85635609000003
ID_-0.615_30.885_2022_05,89.90198671
ID_-0.615_30.885_2022_06,89.19294914000001
ID_-0.615_30.885_2022_07,88.63089341000003
ID_-0.615_30.885_2022_08,89.31626966
ID_-0.615_30.885_2022_09,88.51265633000003
ID_-0.615_30.885_2022_10,88.51300441000004
ID_-0.615_30.885_2022_11,88.15945694000003
ID_-0.615_30.885_2022_12,87.56177035999998
ID_-0.615_30.885_2022_13,87.97530042000002
ID_-0.615_30.885_2022_14,85.35334979000004
ID_-0.615_30.885_2022_15,82.86052142999999
ID_-0.615_30.885_2022_16,83.23792591
ID_-0.615_30.885_2022_17,83.68940679999999
ID_-0.615_30.885_2022_18,80.68092903000004
ID_-0.615_30.885_2022_19,82.99353946000004
ID_-0.615_30.885_2022_20,82.51374170000001
ID_-0.615_30.885_2022_21,80.28168261
ID_-0.615_30.885_2022_22,80.13821772000003
ID_-0.615_30.885_2022_23,81.38393514000003
ID_-0.615_30.885_2022_24,81.15310152
ID_-0.615_30.885_2022_25,80.05818707000002
ID_-0.615_30.885_2022_26,80.54200789999999
ID_-0.615_30.885_2022_27,77.80386494000001
ID_-0.615_30.885_2022_28,81.35686442000001
ID_-0.615_30.885_2022_29,80.35536979000001
ID_-0.615_30.885_2022_30,79.10183114999998
ID_-0.615_30.885_2022_31,79.28600421
ID_-0.615_30.885_2022_32,80.69361044999995
ID_-0.615_30.885_2022_33,84.64903418
ID_-0.615_30.885_2022_34,83.94145218
ID_-0.615_30.885_2022_35,85.64713831999998
ID_-0.615_30.885_2022_36,87.62404550999999
ID_-0.615_30.885_2022_37,88.17945932999996
ID_-0.615_30.885_2022_38,87.91341654999995
ID_-0.615_30.885_2022_39,90.65663468000001
ID_-0.615_30.885_2022_40,90.03049572999997
ID_-0.615_30.885_2022_41,89.75292191999992
ID_-0.615_30.885_2022_42,89.45569695999997
ID_-0.615_30.885_2022_43,89.78772603000002
ID_-0.615_30.885_2022_44,89.74719791
ID_-0.615_30.885_2022_45,89.65946106
ID_-0.615_30.885_2022_46,88.94000661999999
ID_-0.615_30.885_2022_47,91.38178094999999
ID_-0.615_30.885_2022_48,88.62129166999996
ID_-0.627_29.773_2022_00,105.25263783999993
ID_-0.627_29.773_2022_01,111.90806717000001
ID_-0.627_29.773_2022_02,114.81623972000006
ID_-0.627_29.773_2022_03,116.21337489000011
ID_-0.627_29.773_2022_04,113.13355411000008
ID_-0.627_29.773_2022_05,116.71741580000007
ID_-0.627_29.773_2022_06,114.21332365000004
ID_-0.627_29.773_2022_07,115.24859782000003
ID_-0.627_29.773_2022_08,112.55226249999998
ID_-0.627_29.773_2022_09,110.14926836999996
ID_-0.627_29.773_2022_10,116.64687139000009
ID_-0.627_29.773_2022_11,113.19293869000005
ID_-0.627_29.773_2022_12,111.51688492999996
ID_-0.627_29.773_2022_13,113.38916387000008
ID_-0.627_29.773_2022_14,114.01021287000005
ID_-0.627_29.773_2022_15,114.06963079000009
ID_-0.627_29.773_2022_16,112.17429218000005
ID_-0.627_29.773_2022_17,111.70390411000004
ID_-0.627_29.773_2022_18,112.86875650000006
ID_-0.627_29.773_2022_19,104.56080272999998
ID_-0.627_29.773_2022_20,107.00638148000006
ID_-0.627_29.773_2022_21,105.64016806999999
ID_-0.627_29.773_2022_22,105.05905062000001
ID_-0.627_29.773_2022_23,104.62417589
ID_-0.627_29.773_2022_24,102.90004287000005
ID_-0.627_29.773_2022_25,101.11434024000002
ID_-0.627_29.773_2022_26,102.14579537000002
ID_-0.627_29.773_2022_27,100.48272510000005
ID_-0.627_29.773_2022_28,101.19164298000005
ID_-0.627_29.773_2022_29,100.95743793000004
ID_-0.627_29.773_2022_30,102.85192815000006
ID_-0.627_29.773_2022_31,101.70992246000006
ID_-0.627_29.773_2022_32,102.56286145000003
ID_-0.627_29.773_2022_33,112.00533068000003
ID_-0.627_29.773_2022_34,110.3235088000001
ID_-0.627_29.773_2022_35,113.33408435000008
ID_-0.627_29.773_2022_36,113.80893184000006
ID_-0.627_29.773_2022_37,112.93563174000003
ID_-0.627_29.773_2022_38,113.7986929200001
ID_-0.627_29.773_2022_39,117.8714144600001
ID_-0.627_29.773_2022_40,115.99342491000007
ID_-0.627_29.773_2022_41,116.86583135999997
ID_-0.627_29.773_2022_42,118.5082870700001
ID_-0.627_29.773_2022_43,118.18657787000008
ID_-0.627_29.773_2022_44,117.70360891000004
ID_-0.627_29.773_2022_45,117.88401081
ID_-0.627_29.773_2022_46,117.31321242000003
ID_-0.627_29.773_2022_47,116.61542272000003
ID_-0.627_29.773_2022_48,116.11611146000003
ID_-0.637_30.763_2022_00,46.32019548
ID_-0.637_30.763_2022_01,43.43737551
ID_-0.637_30.763_2022_02,42.44368029999999
ID_-0.637_30.763_2022_03,44.33065567999998
ID_-0.637_30.763_2022_04,43.78742759999999
ID_-0.637_30.763_2022_05,44.32434525000003
ID_-0.637_30.763_2022_06,46.236675179999985
ID_-0.637_30.763_2022_07,45.84927216000002
ID_-0.637_30.763_2022_08,46.709369690000024
ID_-0.637_30.763_2022_09,47.04125599000002
ID_-0.637_30.763_2022_10,46.66742180000002
ID_-0.637_30.763_2022_11,45.83849992000002
ID_-0.637_30.763_2022_12,47.78981563
ID_-0.637_30.763_2022_13,50.19023148999999
ID_-0.637_30.763_2022_14,52.220811420000004
ID_-0.637_30.763_2022_15,53.24491829999998
ID_-0.637_30.763_2022_16,52.43746257999999
ID_-0.637_30.763_2022_17,50.870853819999994
ID_-0.637_30.763_2022_18,51.57402772999999
ID_-0.637_30.763_2022_19,49.99913474000003
ID_-0.637_30.763_2022_20,49.67651236
ID_-0.637_30.763_2022_21,49.01621942999998
ID_-0.637_30.763_2022_22,49.51813507
ID_-0.637_30.763_2022_23,48.90671041999998
ID_-0.637_30.763_2022_24,49.08104766000002
ID_-0.637_30.763_2022_25,48.53197073
ID_-0.637_30.763_2022_26,48.63649880999998
ID_-0.637_30.763_2022_27,47.67285189999999
ID_-0.637_30.763_2022_28,47.889360129999986
ID_-0.637_30.763_2022_29,48.237842689999994
ID_-0.637_30.763_2022_30,47.947745529999985
ID_-0.637_30.763_2022_31,50.21129547999998
ID_-0.637_30.763_2022_32,50.35631917
ID_-0.637_30.763_2022_33,52.293876929999975
ID_-0.637_30.763_2022_34,53.19322762000001
ID_-0.637_30.763_2022_35,53.052954829999955
ID_-0.637_30.763_2022_36,54.06113129
ID_-0.637_30.763_2022_37,54.48379053999999
ID_-0.637_30.763_2022_38,54.38483646000001
ID_-0.637_30.763_2022_39,54.591061550000006
ID_-0.637_30.763_2022_40,54.45555187
ID_-0.637_30.763_2022_41,53.170917099999976
ID_-0.637_30.763_2022_42,52.60565109
ID_-0.637_30.763_2022_43,53.9201985
ID_-0.637_30.763_2022_44,53.05059190000002
ID_-0.637_30.763_2022_45,52.98183021999999
ID_-0.637_30.763_2022_46,52.61874920999999
ID_-0.637_30.763_2022_47,51.776093130000014
ID_-0.637_30.763_2022_48,51.289808360000016
ID_-0.653_30.447_2022_00,35.22211475000001
ID_-0.653_30.447_2022_01,30.69009117000001
ID_-0.653_30.447_2022_02,31.428912589999996
ID_-0.653_30.447_2022_03,32.29244393000001
ID_-0.653_30.447_2022_04,31.240401849999998
ID_-0.653_30.447_2022_05,31.95912755999999
ID_-0.653_30.447_2022_06,33.77853594000001
ID_-0.653_30.447_2022_07,34.57422128000001
ID_-0.653_30.447_2022_08,34.448624870000025
ID_-0.653_30.447_2022_09,35.0764538
ID_-0.653_30.447_2022_10,34.20309067
ID_-0.653_30.447_2022_11,34.30497561000003
ID_-0.653_30.447_2022_12,34.66577612000001
ID_-0.653_30.447_2022_13,35.304790880000006
ID_-0.653_30.447_2022_14,34.51729194
ID_-0.653_30.447_2022_15,35.01844486999998
ID_-0.653_30.447_2022_16,34.39420624000002
ID_-0.653_30.447_2022_17,35.61454578
ID_-0.653_30.447_2022_18,35.8079429
ID_-0.653_30.447_2022_19,34.38634642999999
ID_-0.653_30.447_2022_20,34.092553380000005
ID_-0.653_30.447_2022_21,34.86213565
ID_-0.653_30.447_2022_22,33.51716472
ID_-0.653_30.447_2022_23,34.360805570000004
ID_-0.653_30.447_2022_24,34.37938489
ID_-0.653_30.447_2022_25,34.27208829000001
ID_-0.653_30.447_2022_26,34.00288088
ID_-0.653_30.447_2022_27,33.87849296
ID_-0.653_30.447_2022_28,33.82302086999999
ID_-0.653_30.447_2022_29,33.347862199999994
ID_-0.653_30.447_2022_30,33.32897966000002
ID_-0.653_30.447_2022_31,35.135564980000005
ID_-0.653_30.447_2022_32,35.201397650000004
ID_-0.653_30.447_2022_33,36.92593651000001
ID_-0.653_30.447_2022_34,37.77369321999999
ID_-0.653_30.447_2022_35,37.06960912999999
ID_-0.653_30.447_2022_36,37.64909501
ID_-0.653_30.447_2022_37,38.30850909
ID_-0.653_30.447_2022_38,37.68256228
ID_-0.653_30.447_2022_39,37.73775169000002
ID_-0.653_30.447_2022_40,38.25636421
ID_-0.653_30.447_2022_41,36.99709874999998
ID_-0.653_30.447_2022_42,37.054566959999995
ID_-0.653_30.447_2022_43,37.20327517
ID_-0.653_30.447_2022_44,37.642844589999974
ID_-0.653_30.447_2022_45,36.940871279999975
ID_-0.653_30.447_2022_46,36.201871710000006
ID_-0.653_30.447_2022_47,35.94175188999999
ID_-0.653_30.447_2022_48,37.21561854
ID_-0.659_30.341_2022_00,22.577723219999992
ID_-0.659_30.341_2022_01,20.676260569999993
ID_-0.659_30.341_2022_02,21.01317939
ID_-0.659_30.341_2022_03,20.836274819999993
ID_-0.659_30.341_2022_04,21.175151910000004
ID_-0.659_30.341_2022_05,21.029121970000002
ID_-0.659_30.341_2022_06,22.141968300000002
ID_-0.659_30.341_2022_07,23.394964120000004
ID_-0.659_30.341_2022_08,22.2160647
ID_-0.659_30.341_2022_09,23.097008129999995
ID_-0.659_30.341_2022_10,23.02614645000001
ID_-0.659_30.341_2022_11,22.797764549999997
ID_-0.659_30.341_2022_12,23.822439279999998
ID_-0.659_30.341_2022_13,23.86314511000002
ID_-0.659_30.341_2022_14,24.456734670000003
ID_-0.659_30.341_2022_15,25.664465370000016
ID_-0.659_30.341_2022_16,24.89691886
ID_-0.659_30.341_2022_17,25.350437740000007
ID_-0.659_30.341_2022_18,25.301458540000002
ID_-0.659_30.341_2022_19,24.642664750000012
ID_-0.659_30.341_2022_20,24.80466700000001
ID_-0.659_30.341_2022_21,24.245468440000014
ID_-0.659_30.341_2022_22,24.299617270000013
ID_-0.659_30.341_2022_23,24.401845750000003
ID_-0.659_30.341_2022_24,24.54393520000001
ID_-0.659_30.341_2022_25,23.996385260000007
ID_-0.659_30.341_2022_26,23.770983270000013
ID_-0.659_30.341_2022_27,23.03537899000001
ID_-0.659_30.341_2022_28,23.309733020000007
ID_-0.659_30.341_2022_29,22.83835911000002
ID_-0.659_30.341_2022_30,23.731177460000012
ID_-0.659_30.341_2022_31,24.000997070000007
ID_-0.659_30.341_2022_32,24.206957430000003
ID_-0.659_30.341_2022_33,24.24075987000001
ID_-0.659_30.341_2022_34,25.859374470000006
ID_-0.659_30.341_2022_35,25.461746440000006
ID_-0.659_30.341_2022_36,25.86763589
ID_-0.659_30.341_2022_37,26.723152019999997
ID_-0.659_30.341_2022_38,26.598741300000004
ID_-0.659_30.341_2022_39,26.67277838
ID_-0.659_30.341_2022_40,26.262991789999997
ID_-0.659_30.341_2022_41,25.909587989999995
ID_-0.659_30.341_2022_42,25.558395850000007
ID_-0.659_30.341_2022_43,26.09087414999999
ID_-0.659_30.341_2022_44,25.37142515
ID_-0.659_30.341_2022_45,24.43139242000001
ID_-0.659_30.341_2022_46,24.28761164000001
ID_-0.659_30.341_2022_47,23.60031197000001
ID_-0.659_30.341_2022_48,24.842667800000005
ID_-0.667_30.433_2022_00,89.44503352999999
ID_-0.667_30.433_2022_01,88.8236338
ID_-0.667_30.433_2022_02,90.99921766000003
ID_-0.667_30.433_2022_03,91.03455754000001
ID_-0.667_30.433_2022_04,90.56572505000004
ID_-0.667_30.433_2022_05,92.15523486999997
ID_-0.667_30.433_2022_06,93.56327648000004
ID_-0.667_30.433_2022_07,92.43805122000002
ID_-0.667_30.433_2022_08,92.70973559000002
ID_-0.667_30.433_2022_09,92.87387776999998
ID_-0.667_30.433_2022_10,95.17110259000003
ID_-0.667_30.433_2022_11,93.46693630999988
ID_-0.667_30.433_2022_12,95.29117307999998
ID_-0.667_30.433_2022_13,94.22923239999999
ID_-0.667_30.433_2022_14,93.68433248999995
ID_-0.667_30.433_2022_15,96.49088054999994
ID_-0.667_30.433_2022_16,96.14190811999995
ID_-0.667_30.433_2022_17,93.91803047000003
ID_-0.667_30.433_2022_18,95.12172505999999
ID_-0.667_30.433_2022_19,96.39050882000002
ID_-0.667_30.433_2022_20,97.59558049000002
ID_-0.667_30.433_2022_21,98.50670103999997
ID_-0.667_30.433_2022_22,100.09464773999998
ID_-0.667_30.433_2022_23,99.44852702999992
ID_-0.667_30.433_2022_24,100.77578322999996
ID_-0.667_30.433_2022_25,98.5630923
ID_-0.667_30.433_2022_26,99.05838959999994
ID_-0.667_30.433_2022_27,96.96218962000002
ID_-0.667_30.433_2022_28,97.91865979
ID_-0.667_30.433_2022_29,98.19755935000002
ID_-0.667_30.433_2022_30,97.95806876000003
ID_-0.667_30.433_2022_31,97.62979954
ID_-0.667_30.433_2022_32,98.98185444999996
ID_-0.667_30.433_2022_33,101.31269553999999
ID_-0.667_30.433_2022_34,106.43224179999994
ID_-0.667_30.433_2022_35,104.60886805999999
ID_-0.667_30.433_2022_36,104.67553456999993
ID_-0.667_30.433_2022_37,105.36531634999997
ID_-0.667_30.433_2022_38,105.81884082999997
ID_-0.667_30.433_2022_39,105.71851245999999
ID_-0.667_30.433_2022_40,105.75073742999999
ID_-0.667_30.433_2022_41,104.84156385999995
ID_-0.667_30.433_2022_42,104.02387007999998
ID_-0.667_30.433_2022_43,104.77816918999996
ID_-0.667_30.433_2022_44,104.28558154000001
ID_-0.667_30.433_2022_45,102.37901034999996
ID_-0.667_30.433_2022_46,102.95385517000001
ID_-0.667_30.433_2022_47,103.37324310999999
ID_-0.667_30.433_2022_48,101.66905409999995
ID_-0.677_29.623_2022_00,1.2973570406
ID_-0.677_29.623_2022_01,1.1801293055
ID_-0.677_29.623_2022_02,1.2492181856000002
ID_-0.677_29.623_2022_03,1.2852517795000005
ID_-0.677_29.623_2022_04,1.3099145870999997
ID_-0.677_29.623_2022_05,1.2910604583
ID_-0.677_29.623_2022_06,1.1958962548999998
ID_-0.677_29.623_2022_07,1.2067511608
ID_-0.677_29.623_2022_08,1.1556832997999995
ID_-0.677_29.623_2022_09,1.2490219520999994
ID_-0.677_29.623_2022_10,1.2470270225999998
ID_-0.677_29.623_2022_11,1.2197240354999999
ID_-0.677_29.623_2022_12,1.1910112530999997
ID_-0.677_29.623_2022_13,1.274744142
ID_-0.677_29.623_2022_14,1.2447358465000002
ID_-0.677_29.623_2022_15,1.210477573
ID_-0.677_29.623_2022_16,1.1409139412
ID_-0.677_29.623_2022_17,1.1224879519999995
ID_-0.677_29.623_2022_18,1.1605850932999995
ID_-0.677_29.623_2022_19,1.1882704295000002
ID_-0.677_29.623_2022_20,1.1842657173000002
ID_-0.677_29.623_2022_21,1.1574218957
ID_-0.677_29.623_2022_22,1.1576013031999994
ID_-0.677_29.623_2022_23,1.1474764852999995
ID_-0.677_29.623_2022_24,1.1481601012999998
ID_-0.677_29.623_2022_25,1.1445319297999996
ID_-0.677_29.623_2022_26,1.1454427379999994
ID_-0.677_29.623_2022_27,1.1356350331999998
ID_-0.677_29.623_2022_28,1.166819661299999
ID_-0.677_29.623_2022_29,1.1561287012999995
ID_-0.677_29.623_2022_30,1.1715991460999993
ID_-0.677_29.623_2022_31,1.1756023258999995
ID_-0.677_29.623_2022_32,1.2044480473999992
ID_-0.677_29.623_2022_33,1.2047057175999993
ID_-0.677_29.623_2022_34,1.2242247442999996
ID_-0.677_29.623_2022_35,1.1950970527999996
ID_-0.677_29.623_2022_36,1.192338843
ID_-0.677_29.623_2022_37,1.1628272771999997
ID_-0.677_29.623_2022_38,1.1346665880999993
ID_-0.677_29.623_2022_39,1.2011465613999994
ID_-0.677_29.623_2022_40,1.1950927606999995
ID_-0.677_29.623_2022_41,1.2040354838999996
ID_-0.677_29.623_2022_42,1.1665721125000004
ID_-0.677_29.623_2022_43,1.1726752963000002
ID_-0.677_29.623_2022_44,1.0330832727
ID_-0.677_29.623_2022_45,1.0760925246999995
ID_-0.677_29.623_2022_46,0.9470712885000001
ID_-0.677_29.623_2022_47,1.0844303177999997
ID_-0.677_29.623_2022_48,1.1711151857
ID_-0.598_29.102_2022_00,0.6752327766700005
ID_-0.598_29.102_2022_01,0.28228402954
ID_-0.598_29.102_2022_02,0.28260277574000003
ID_-0.598_29.102_2022_03,0.28265452781
ID_-0.598_29.102_2022_04,0.28274487701999995
ID_-0.598_29.102_2022_05,0.28031950374000003
ID_-0.598_29.102_2022_06,0.28333213170000004
ID_-0.598_29.102_2022_07,0.27960253520999995
ID_-0.598_29.102_2022_08,0.5726952559400003
ID_-0.598_29.102_2022_09,0.28463943980999995
ID_-0.598_29.102_2022_10,0.28530163096999994
ID_-0.598_29.102_2022_11,0.2852699357099999
ID_-0.598_29.102_2022_12,0.28274598455999994
ID_-0.598_29.102_2022_13,0.27732059662999997
ID_-0.598_29.102_2022_14,0.2813704765
ID_-0.598_29.102_2022_15,0.28805722070999995
ID_-0.598_29.102_2022_16,0.28202683931
ID_-0.598_29.102_2022_17,0.27685047409999997
ID_-0.598_29.102_2022_18,0.2826479926
ID_-0.598_29.102_2022_19,0.28080257086
ID_-0.598_29.102_2022_20,0.28237927918
ID_-0.598_29.102_2022_21,0.28565162172999997
ID_-0.598_29.102_2022_22,0.2878884542
